Timestamp,SpotPrice
Sun Sep 30 2018 05:35:04 GMT+0530 (IST),4.321200
Sun Sep 30 2018 05:34:41 GMT+0530 (IST),0.084700
Sun Sep 30 2018 05:18:50 GMT+0530 (IST),0.720100
Sun Sep 30 2018 05:18:35 GMT+0530 (IST),1.365200
Sun Sep 30 2018 05:10:28 GMT+0530 (IST),2.045700
Sun Sep 30 2018 05:10:06 GMT+0530 (IST),0.470000
Sun Sep 30 2018 05:05:27 GMT+0530 (IST),1.656000
Sun Sep 30 2018 05:05:02 GMT+0530 (IST),0.030800
Sun Sep 30 2018 05:05:01 GMT+0530 (IST),0.025100
Sun Sep 30 2018 05:04:58 GMT+0530 (IST),0.098000
Sun Sep 30 2018 05:04:43 GMT+0530 (IST),0.100200
Sun Sep 30 2018 05:04:43 GMT+0530 (IST),0.035000
Sun Sep 30 2018 05:04:28 GMT+0530 (IST),2.125300
Sun Sep 30 2018 05:02:58 GMT+0530 (IST),0.285000
Sun Sep 30 2018 04:52:51 GMT+0530 (IST),0.856100
Sun Sep 30 2018 04:45:03 GMT+0530 (IST),0.324900
Sun Sep 30 2018 04:44:34 GMT+0530 (IST),0.252100
Sun Sep 30 2018 04:36:10 GMT+0530 (IST),0.068600
Sun Sep 30 2018 04:27:48 GMT+0530 (IST),0.664100
Sun Sep 30 2018 04:21:49 GMT+0530 (IST),0.139600
Sun Sep 30 2018 04:04:46 GMT+0530 (IST),0.032400
Sun Sep 30 2018 04:03:59 GMT+0530 (IST),0.032400
Sun Sep 30 2018 04:02:52 GMT+0530 (IST),0.132200
Sun Sep 30 2018 04:02:43 GMT+0530 (IST),0.088700
Sun Sep 30 2018 03:53:48 GMT+0530 (IST),0.223200
Sun Sep 30 2018 03:46:32 GMT+0530 (IST),0.662300
Sun Sep 30 2018 03:46:10 GMT+0530 (IST),0.263300
Sun Sep 30 2018 03:45:59 GMT+0530 (IST),0.252500
Sun Sep 30 2018 03:05:34 GMT+0530 (IST),0.017500
Sun Sep 30 2018 03:04:44 GMT+0530 (IST),0.860100
Sun Sep 30 2018 03:04:43 GMT+0530 (IST),0.470200
Sun Sep 30 2018 03:04:32 GMT+0530 (IST),0.816200
Sun Sep 30 2018 03:04:16 GMT+0530 (IST),0.977100
Sun Sep 30 2018 02:55:47 GMT+0530 (IST),0.273100
Sun Sep 30 2018 02:50:17 GMT+0530 (IST),1.116000
Sun Sep 30 2018 02:47:33 GMT+0530 (IST),1.189400
Sun Sep 30 2018 02:47:30 GMT+0530 (IST),0.387600
Sun Sep 30 2018 02:39:46 GMT+0530 (IST),0.100200
Sun Sep 30 2018 02:39:40 GMT+0530 (IST),1.185200
Sun Sep 30 2018 02:39:03 GMT+0530 (IST),2.029800
Sun Sep 30 2018 02:37:29 GMT+0530 (IST),0.002000
Sun Sep 30 2018 02:30:37 GMT+0530 (IST),0.083500
Sun Sep 30 2018 02:22:23 GMT+0530 (IST),0.500500
Sun Sep 30 2018 02:14:42 GMT+0530 (IST),1.055000
Sun Sep 30 2018 02:06:17 GMT+0530 (IST),0.024500
Sun Sep 30 2018 02:04:27 GMT+0530 (IST),0.660000
Sun Sep 30 2018 02:03:45 GMT+0530 (IST),0.259500
Sun Sep 30 2018 01:57:11 GMT+0530 (IST),0.316700
Sun Sep 30 2018 01:41:21 GMT+0530 (IST),8.047200
Sun Sep 30 2018 01:41:00 GMT+0530 (IST),0.678100
Sun Sep 30 2018 01:39:46 GMT+0530 (IST),0.414000
Sun Sep 30 2018 01:32:51 GMT+0530 (IST),2.205100
Sun Sep 30 2018 01:32:25 GMT+0530 (IST),0.940300
Sun Sep 30 2018 01:32:07 GMT+0530 (IST),2.487600
Sun Sep 30 2018 01:24:30 GMT+0530 (IST),0.254600
Sun Sep 30 2018 01:24:21 GMT+0530 (IST),1.749400
Sun Sep 30 2018 01:15:22 GMT+0530 (IST),1.407700
Sun Sep 30 2018 01:15:21 GMT+0530 (IST),0.117500
Sun Sep 30 2018 01:04:43 GMT+0530 (IST),0.066400
Sun Sep 30 2018 01:04:42 GMT+0530 (IST),0.083400
Sun Sep 30 2018 01:04:27 GMT+0530 (IST),0.008700
Sun Sep 30 2018 01:03:48 GMT+0530 (IST),0.030800
Sun Sep 30 2018 00:58:54 GMT+0530 (IST),0.128800
Sun Sep 30 2018 00:58:41 GMT+0530 (IST),0.046300
Sun Sep 30 2018 00:40:41 GMT+0530 (IST),0.165000
Sun Sep 30 2018 00:33:50 GMT+0530 (IST),0.132000
Sun Sep 30 2018 00:25:49 GMT+0530 (IST),0.342800
Sun Sep 30 2018 00:25:18 GMT+0530 (IST),0.292100
Sun Sep 30 2018 00:25:15 GMT+0530 (IST),0.192900
Sun Sep 30 2018 00:25:13 GMT+0530 (IST),0.258200
Sun Sep 30 2018 00:17:26 GMT+0530 (IST),4.324400
Sun Sep 30 2018 00:08:39 GMT+0530 (IST),0.291600
Sun Sep 30 2018 00:05:48 GMT+0530 (IST),0.049000
Sun Sep 30 2018 00:04:58 GMT+0530 (IST),1.750200
Sun Sep 30 2018 00:04:44 GMT+0530 (IST),0.046800
Sun Sep 30 2018 00:04:43 GMT+0530 (IST),2.037700
Sun Sep 30 2018 00:04:42 GMT+0530 (IST),26.688000
Sun Sep 30 2018 00:03:58 GMT+0530 (IST),0.684000
Sun Sep 30 2018 00:03:17 GMT+0530 (IST),0.030800
Sun Sep 30 2018 00:00:24 GMT+0530 (IST),0.622700
Sat Sep 29 2018 23:52:37 GMT+0530 (IST),0.322100
Sat Sep 29 2018 23:52:10 GMT+0530 (IST),0.343300
Sat Sep 29 2018 23:52:07 GMT+0530 (IST),0.470200
Sat Sep 29 2018 23:51:48 GMT+0530 (IST),0.666600
Sat Sep 29 2018 23:46:23 GMT+0530 (IST),0.235000
Sat Sep 29 2018 23:43:26 GMT+0530 (IST),0.095300
Sat Sep 29 2018 23:35:06 GMT+0530 (IST),0.315100
Sat Sep 29 2018 23:26:47 GMT+0530 (IST),0.860100
Sat Sep 29 2018 23:19:16 GMT+0530 (IST),0.083200
Sat Sep 29 2018 23:10:14 GMT+0530 (IST),0.065200
Sat Sep 29 2018 23:07:06 GMT+0530 (IST),0.098000
Sat Sep 29 2018 23:03:21 GMT+0530 (IST),0.004400
Sat Sep 29 2018 23:02:59 GMT+0530 (IST),0.684200
Sat Sep 29 2018 23:02:19 GMT+0530 (IST),0.662700
Sat Sep 29 2018 22:44:57 GMT+0530 (IST),0.083400
Sat Sep 29 2018 22:39:57 GMT+0530 (IST),0.330000
Sat Sep 29 2018 22:36:46 GMT+0530 (IST),0.717800
Sat Sep 29 2018 22:36:19 GMT+0530 (IST),1.632300
Sat Sep 29 2018 22:35:48 GMT+0530 (IST),0.035000
Sat Sep 29 2018 22:35:05 GMT+0530 (IST),0.748800
Sat Sep 29 2018 22:28:25 GMT+0530 (IST),1.175200
Sat Sep 29 2018 22:20:38 GMT+0530 (IST),2.125300
Sat Sep 29 2018 22:05:23 GMT+0530 (IST),1.632300
Sat Sep 29 2018 22:04:45 GMT+0530 (IST),0.500100
Sat Sep 29 2018 22:04:43 GMT+0530 (IST),13.344000
Sat Sep 29 2018 22:04:27 GMT+0530 (IST),0.034000
Sat Sep 29 2018 22:03:29 GMT+0530 (IST),1.329200
Sat Sep 29 2018 22:03:08 GMT+0530 (IST),0.139300
Sat Sep 29 2018 22:02:59 GMT+0530 (IST),0.095100
Sat Sep 29 2018 21:57:21 GMT+0530 (IST),0.117600
Sat Sep 29 2018 21:55:25 GMT+0530 (IST),0.389500
Sat Sep 29 2018 21:46:38 GMT+0530 (IST),0.500100
Sat Sep 29 2018 21:40:39 GMT+0530 (IST),0.068400
Sat Sep 29 2018 21:21:53 GMT+0530 (IST),2.037700
Sat Sep 29 2018 21:21:26 GMT+0530 (IST),1.190200
Sat Sep 29 2018 21:21:20 GMT+0530 (IST),0.088600
Sat Sep 29 2018 21:13:52 GMT+0530 (IST),0.056500
Sat Sep 29 2018 21:13:42 GMT+0530 (IST),0.976000
Sat Sep 29 2018 21:13:01 GMT+0530 (IST),0.132000
Sat Sep 29 2018 21:04:43 GMT+0530 (IST),0.036000
Sat Sep 29 2018 21:04:31 GMT+0530 (IST),1.497600
Sat Sep 29 2018 21:04:03 GMT+0530 (IST),0.008700
Sat Sep 29 2018 21:01:08 GMT+0530 (IST),0.027800
Sat Sep 29 2018 20:56:51 GMT+0530 (IST),0.072200
Sat Sep 29 2018 20:48:25 GMT+0530 (IST),8.029200
Sat Sep 29 2018 20:40:28 GMT+0530 (IST),0.248500
Sat Sep 29 2018 20:39:33 GMT+0530 (IST),0.082900
Sat Sep 29 2018 20:31:48 GMT+0530 (IST),1.439300
Sat Sep 29 2018 20:23:08 GMT+0530 (IST),0.259500
Sat Sep 29 2018 20:22:56 GMT+0530 (IST),0.316600
Sat Sep 29 2018 20:22:56 GMT+0530 (IST),0.137900
Sat Sep 29 2018 20:14:34 GMT+0530 (IST),0.331100
Sat Sep 29 2018 20:14:27 GMT+0530 (IST),0.128900
Sat Sep 29 2018 20:05:21 GMT+0530 (IST),0.255900
Sat Sep 29 2018 20:05:12 GMT+0530 (IST),0.055700
Sat Sep 29 2018 20:04:57 GMT+0530 (IST),1.184800
Sat Sep 29 2018 20:04:50 GMT+0530 (IST),0.855000
Sat Sep 29 2018 20:04:45 GMT+0530 (IST),0.132900
Sat Sep 29 2018 20:04:29 GMT+0530 (IST),0.123400
Sat Sep 29 2018 20:03:17 GMT+0530 (IST),0.013900
Sat Sep 29 2018 19:58:13 GMT+0530 (IST),0.939100
Sat Sep 29 2018 19:50:07 GMT+0530 (IST),0.192800
Sat Sep 29 2018 19:48:33 GMT+0530 (IST),0.990000
Sat Sep 29 2018 19:41:25 GMT+0530 (IST),2.214300
Sat Sep 29 2018 19:24:18 GMT+0530 (IST),0.272000
Sat Sep 29 2018 19:08:26 GMT+0530 (IST),1.184800
Sat Sep 29 2018 19:07:57 GMT+0530 (IST),1.055400
Sat Sep 29 2018 19:07:44 GMT+0530 (IST),0.095100
Sat Sep 29 2018 19:04:44 GMT+0530 (IST),0.082100
Sat Sep 29 2018 19:04:27 GMT+0530 (IST),1.339200
Sat Sep 29 2018 19:03:45 GMT+0530 (IST),0.132900
Sat Sep 29 2018 19:03:29 GMT+0530 (IST),1.000800
Sat Sep 29 2018 19:00:08 GMT+0530 (IST),0.131100
Sat Sep 29 2018 18:51:04 GMT+0530 (IST),0.255900
Sat Sep 29 2018 18:42:40 GMT+0530 (IST),0.621300
Sat Sep 29 2018 18:42:34 GMT+0530 (IST),0.684200
Sat Sep 29 2018 18:34:55 GMT+0530 (IST),0.864000
Sat Sep 29 2018 18:26:31 GMT+0530 (IST),0.132900
Sat Sep 29 2018 18:26:06 GMT+0530 (IST),0.342700
Sat Sep 29 2018 18:25:47 GMT+0530 (IST),1.750200
Sat Sep 29 2018 18:17:55 GMT+0530 (IST),2.500600
Sat Sep 29 2018 18:09:26 GMT+0530 (IST),0.045400
Sat Sep 29 2018 18:09:12 GMT+0530 (IST),0.257800
Sat Sep 29 2018 18:04:57 GMT+0530 (IST),0.321200
Sat Sep 29 2018 18:04:43 GMT+0530 (IST),0.111400
Sat Sep 29 2018 18:04:28 GMT+0530 (IST),0.029400
Sat Sep 29 2018 18:02:58 GMT+0530 (IST),1.710300
Sat Sep 29 2018 18:00:46 GMT+0530 (IST),0.291000
Sat Sep 29 2018 17:52:25 GMT+0530 (IST),0.292000
Sat Sep 29 2018 17:35:36 GMT+0530 (IST),0.668000
Sat Sep 29 2018 17:35:36 GMT+0530 (IST),0.319700
Sat Sep 29 2018 17:27:42 GMT+0530 (IST),0.321200
Sat Sep 29 2018 17:27:36 GMT+0530 (IST),0.717300
Sat Sep 29 2018 17:19:02 GMT+0530 (IST),0.066400
Sat Sep 29 2018 17:11:19 GMT+0530 (IST),4.338800
Sat Sep 29 2018 17:06:12 GMT+0530 (IST),0.285000
Sat Sep 29 2018 17:04:48 GMT+0530 (IST),0.050100
Sat Sep 29 2018 17:04:43 GMT+0530 (IST),0.058800
Sat Sep 29 2018 17:04:34 GMT+0530 (IST),0.511500
